id,text,conversation_mode,split,source,source_intent,base_id,generation_family,label_source,review_status,note
mode_v1_10021,你还挺有耐心。还有一件事，就是刚下单能取消吗,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01674,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10022,谢谢你刚才的帮助，麻烦帮我处理一下：为什么券用不了哈,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03439,mixed_greeting_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10023,今天真的好热哈哈，另外客服，广州多久到货,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00950,mixed_light_interruption_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10024,辛苦你了，顺便那个商品和描述不一致可以吗,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00116,mixed_social_first_shunbian_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10025,客服你好帮我下个单谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01978,mixed_task_first_thanks_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10026,你还挺有耐心，不过我还想问一下：你好，怎么成为会员哈,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00798,mixed_social_first_buguo_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10027,今天真的好热，顺便你好，物流到哪了呢,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01166,mixed_social_first_shunbian_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10028,今天真的好热，不过我还想问一下：我想问一下南京多久到货,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00986,mixed_social_first_buguo_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10029,我刚喝完咖啡。还有一件事，亲年货节有优惠吗谢谢,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03310,mixed_social_first_then_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10030,哈哈你挺有意思哈哈，另外在吗退货运费谁出一下,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01053,mixed_light_interruption_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10031,我刚下班哈哈，另外请问为什么物流一直不更新帮我看下,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01151,mixed_light_interruption_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10032,你还挺有耐心，不过我还想问一下：客服，帮我取消一下急,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01662,mixed_social_first_buguo_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10033,你还挺有耐心。还有一件事，想问一下那算了吧呢,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01290,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10034,麻烦问下三星手机粉色还有吗一下。话说回来，你还挺有耐心,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_02850,mixed_task_first_chat_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10035,你回复得挺快。还有一件事，亲质量问题能换吗急,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00233,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10036,哈哈你挺有意思，不过我还想问一下：就是快递显示签收但我没收到！！！,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01185,mixed_social_first_buguo_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10037,谢谢你刚才的帮助，不过我还想问一下：请问转人工客服呢,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01471,mixed_social_first_buguo_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10038,今天真的好热，顺便在吗怎么退货急,MIXED,train,generated_mode_v1,AFTERSALE.RETURN,mode_task_00686,mixed_social_first_shunbian_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10039,今天真的好热，对了，优惠券怎么领取可以吗,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03458,mixed_social_first_duile_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10040,我刚下班。还有一件事，想了解一下邮费多少钱哈,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01007,mixed_social_first_then_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10041,今天天气不错，对了，就是新人券在哪领麻烦了,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03553,mixed_social_first_duile_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10042,我想问一下这个款能换吗谢谢。话说回来，辛苦你了,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00164,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10043,辛苦你了，对了，客服，这个缺货了吗,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_02888,mixed_social_first_duile_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10044,今天真的好热。还有一件事，打扰了那就不取消了谢谢哈,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01382,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10045,麻烦问下耳机哪款卖得最好谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03227,mixed_task_first_thanks_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10046,你好，不用麻烦了呢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01306,mixed_task_first_thanks_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10047,我今天有点累。还有一件事，亲人工在吗谢谢,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01479,mixed_social_first_then_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10048,想问一下能开发票吗麻烦了。话说回来，辛苦你了,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02180,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10049,请问还能少点吗麻烦了。话说回来，你回复得挺快,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02753,mixed_task_first_chat_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10050,最近工作挺忙的，对了，想问一下学生党电视推荐哈,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03172,mixed_social_first_duile_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10051,请问税点多少谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02167,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10052,你还挺有耐心，顺便那个付款后没显示订单呢,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02514,mixed_social_first_shunbian_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10053,你还挺有耐心，对了，麻烦问下什么时候能收到呢,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00966,mixed_social_first_duile_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10054,今天真的好热，麻烦帮我处理一下：请问暂时不需要了谢谢,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01418,mixed_greeting_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10055,下午好，对了，我想问一下东西有问题谢谢,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00012,mixed_social_first_duile_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10056,辛苦你了。还有一件事，咨询一下可以拦截发货吗一下,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01580,mixed_social_first_then_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10057,我刚下班，对了，那个付款失败怎么办麻烦了,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02315,mixed_social_first_duile_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10058,辛苦你了。还有一件事，买多少件才免运费麻烦了,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01100,mixed_social_first_then_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10059,今天真的好热哈哈，另外您好，快递到哪了帮忙处理一下,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01238,mixed_light_interruption_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10060,最近工作挺忙的，麻烦帮我处理一下：不超过两千以内运动鞋买哪个,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03148,mixed_greeting_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10061,哈哈你挺有意思，顺便双十二什么时候开始,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03285,mixed_social_first_shunbian_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10062,今天真的好热，不过我还想问一下：亲开电子发票可以吗,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02234,mixed_social_first_buguo_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10063,你回复得挺快，麻烦帮我处理一下：请问已付款为什么还显示待支付啊,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02285,mixed_greeting_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10064,今天天气不错。还有一件事，不想要了能退吗,MIXED,train,generated_mode_v1,AFTERSALE.RETURN,mode_task_00709,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10065,今天天气不错。还有一件事，那个我要退款呢,MIXED,train,generated_mode_v1,AFTERSALE.REFUND,mode_task_00325,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10066,你还挺有耐心，对了，咨询一下人工在吗哈,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01542,mixed_social_first_duile_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10067,麻烦问下这个订单处理了吗帮我看下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02072,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10068,辛苦你了，麻烦帮我处理一下：麻烦问下叫个真人来,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01424,mixed_greeting_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10069,你还挺有耐心，麻烦帮我处理一下：请问有优惠券吗可以吗,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03534,mixed_greeting_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10070,我今天有点累，顺便想问一下，支付一直不成功,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02319,mixed_social_first_shunbian_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10071,你回复得挺快，对了，客服你好现在有什么活动,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03365,mixed_social_first_duile_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10072,我刚喝完咖啡哈哈，另外打扰了支付页面打不开急,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02302,mixed_light_interruption_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10073,我刚喝完咖啡，麻烦帮我处理一下：你好，怎么寄修急,MIXED,train,generated_mode_v1,AFTERSALE.REPAIR,mode_task_00562,mixed_greeting_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10074,我刚喝完咖啡，麻烦帮我处理一下：请问换货要多久可以吗,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00274,mixed_greeting_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10075,下单后几天发啊。话说回来，我刚喝完咖啡,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00934,mixed_task_first_chat_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10076,哈哈你挺有意思。还有一件事，亲钱扣了订单没生成,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02349,mixed_social_first_then_task_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10077,今天真的好热哈哈，另外帮我下个单一下,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01910,mixed_light_interruption_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10078,今天真的好热。还有一件事，年货节有优惠吗急,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03398,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10079,麻烦问下购买后能开发票吗？，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02168,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10080,麻烦问下松下加湿器怎么购买。话说回来，下午好,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01896,mixed_task_first_chat_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10081,我刚下班，不过我还想问一下：帮我看下怎么申请退货,MIXED,train,generated_mode_v1,AFTERSALE.RETURN,mode_task_00611,mixed_social_first_buguo_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10082,我刚喝完咖啡，顺便麻烦问下我自己解决吧,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01366,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10083,最近工作挺忙的哈哈，另外麻烦问下这个码偏大吗,MIXED,train,generated_mode_v1,PRODUCT.ASK_INFO,mode_task_02584,mixed_light_interruption_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10084,下午好哈哈，另外麻烦问下，新手用哪款手机合适呢,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03168,mixed_light_interruption_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10085,我刚下班，对了，想问一下，我要退货急,MIXED,train,generated_mode_v1,AFTERSALE.RETURN,mode_task_00683,mixed_social_first_duile_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10086,今天真的好热，麻烦帮我处理一下：就是买错型号了能换吗急,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00266,mixed_greeting_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10087,下午好，麻烦帮我处理一下：请问偏远地区邮费怎么算一下,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01140,mixed_greeting_task_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10088,哈哈你挺有意思。还有一件事，帮我推荐个性价比高的电饭煲谢谢哈,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03213,mixed_social_first_then_task_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10089,辛苦你了，麻烦帮我处理一下：这个款能换吗可以吗,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00272,mixed_greeting_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10090,飞利浦风扇什么时候补货麻烦了，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_02934,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10091,你还挺有耐心，麻烦帮我处理一下：在吗不用了谢谢,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01326,mixed_greeting_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10092,今天真的好热，麻烦帮我处理一下：查下订单号A12345急,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02090,mixed_greeting_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10093,今天天气不错，麻烦帮我处理一下：就是最低多少钱急,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02761,mixed_greeting_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10094,客服你好不想要了能取消吗呢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01688,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10095,辛苦你了，对了，在吗怎么取消订单哈,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01640,mixed_social_first_duile_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10096,哈哈你挺有意思，不过我还想问一下：我想问一下可以货到付款吗呢,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02433,mixed_social_first_buguo_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10097,辛苦你了，不过我还想问一下：想问一下我想买李宁冰箱一下,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01952,mixed_social_first_buguo_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10098,你还挺有耐心哈哈，另外太让人失望了谢谢哈,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00090,mixed_light_interruption_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10099,谢谢你刚才的帮助哈哈，另外请问不要机器人我要人工麻烦了,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01531,mixed_light_interruption_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10100,下午好，对了，麻烦问下参数给我讲讲帮忙处理一下,MIXED,train,generated_mode_v1,PRODUCT.ASK_INFO,mode_task_02604,mixed_social_first_duile_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10101,订单确认了吗？急。话说回来，我今天有点累,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02079,mixed_task_first_chat_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10102,下午好。还有一件事，客服你好券能叠加吗急,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03504,mixed_social_first_then_task_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10103,今天天气不错，顺便现在什么价,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02701,mixed_social_first_shunbian_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10104,今天天气不错，麻烦帮我处理一下：那个到货时间是什么时候可以吗,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00937,mixed_greeting_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10105,你好，开发票需要什么呢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02166,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10106,我今天有点累，不过我还想问一下：客服，这个体验很差,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00027,mixed_social_first_buguo_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10107,哈哈你挺有意思。还有一件事，打扰了先不弄了下次再说一下,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01293,mixed_social_first_then_task_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10108,哈哈你挺有意思。还有一件事，00009920136帮我取消,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01581,mixed_social_first_then_task_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10109,辛苦你了，麻烦帮我处理一下：那个满多少减多少呢,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03536,mixed_greeting_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10110,下午好哈哈，另外请问我已经完成支付了现在方便吗,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02016,mixed_light_interruption_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_10111,你回复得挺快，对了，想问一下SO49450738地址能修改吗谢谢哈,MIXED,train,generated_mode_v1,ORDER.CHANGE_ADDRESS,mode_task_01829,mixed_social_first_duile_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
